Datetime,AirTemperature,CloudOpacity,DHI,DNI,EBH,GHI,Production - Location 1,Production - Location 2,Production - Location 3
11/22/2022 14:00,8.699999809,59,117,0.0,0,117,11.70533333,12.69491667,16.35541667
11/22/2022 15:00,8.899999619,62,62,0.0,0,62,1.309583333,8.262333333,1.812333333
11/22/2022 16:00,9.199999809,57,15,7.0,1,16,0.0,0.930666667,0.0
11/22/2022 17:00,8.899999619,81,0,0.0,0,0,0.0,0.0,0.0
11/22/2022 18:00,8.899999619,91,0,0.0,0,0,0.0,0.0,0.0
11/22/2022 19:00,8.800000191,88,0,0.0,0,0,0.0,0.0,0.0
11/22/2022 20:00,8.800000191,92,0,0.0,0,0,0.0,0.0,0.0
11/22/2022 21:00,8.800000191,20,0,0.0,0,0,0.0,0.0,0.0
11/22/2022 22:00,9.0,7,0,0.0,0,0,0.0,0.0,0.0
11/22/2022 23:00,9.199999809,2,0,0.0,0,0,0.0,0.0,0.0
11/23/2022 0:00,9.0,30,0,0.0,0,0,0.0,0.0,0.0
11/23/2022 1:00,8.600000381,0,0,0.0,0,0,0.0,0.0,0.0
11/23/2022 2:00,8.300000191,1,0,0.0,0,0,0.0,0.0,0.0
11/23/2022 3:00,8.5,66,0,0.0,0,0,0.0,0.0,0.0
11/23/2022 4:00,8.199999809,61,0,0.0,0,0,0.0,0.0,0.0
11/23/2022 5:00,8.0,86,0,0.0,0,0,0.0,0.0,0.0
11/23/2022 6:00,7.900000095,72,0,0.0,0,0,1.0626,0.0,1.324285714
11/23/2022 7:00,8.100000381,56,2,0.0,0,2,5.183416667,0.8002,7.158833333
11/23/2022 8:00,8.100000381,75,25,0.0,0,25,9.412166667,3.691916667,19.94758333
11/23/2022 9:00,8.800000191,54,114,0.0,0,114,24.103,8.05975,49.0895
11/23/2022 10:00,9.399999619,64,125,0.0,0,125,19.45,20.95833333,38.59316667
11/23/2022 11:00,11.0,67,138,0.0,0,138,21.60725,16.41241667,42.18966667
11/23/2022 12:00,11.0,64,150,0.0,0,150,25.80858333,17.852,48.11808333
11/23/2022 13:00,10.10000038,72,105,0.0,0,105,12.77091667,20.97891667,28.19775
11/23/2022 14:00,8.5,69,87,0.0,0,87,7.82525,10.38433333,22.17133333
11/23/2022 15:00,7.599999905,31,85,111.0,21,106,2.75575,7.515833333,4.899333333
11/23/2022 16:00,7.099999905,31,17,16.0,1,19,0.009166667,2.267083333,0.08875
11/23/2022 17:00,6.699999809,57,0,0.0,0,0,0.0,0.015125,0.0
11/23/2022 18:00,6.0,81,0,0.0,0,0,0.0,0.0,0.0
11/23/2022 19:00,5.5,64,0,0.0,0,0,0.0,0.0,0.0
11/23/2022 20:00,5.199999809,64,0,0.0,0,0,0.0,0.0,0.0
11/23/2022 21:00,5.0,61,0,0.0,0,0,0.0,0.0,0.0
11/23/2022 22:00,4.800000191,62,0,0.0,0,0,0.0,0.0,0.0
11/23/2022 23:00,4.400000095,73,0,0.0,0,0,0.0,0.0,0.0
11/24/2022 0:00,4.400000095,64,0,0.0,0,0,0.0,0.0,0.0
11/24/2022 1:00,4.5,66,0,0.0,0,0,0.0,0.0,0.0
11/24/2022 2:00,4.599999905,67,0,0.0,0,0,0.0,0.0,0.0
11/24/2022 3:00,4.900000095,64,0,0.0,0,0,0.0,0.0,0.0
11/24/2022 4:00,5.099999905,61,0,0.0,0,0,0.0,0.0,0.0
11/24/2022 5:00,5.099999905,55,0,0.0,0,0,0.0,0.0,0.0
11/24/2022 6:00,4.900000095,49,0,0.0,0,0,0.1335,0.0,0.2225
11/24/2022 7:00,4.900000095,48,1,0.0,0,1,2.586916667,0.0306,3.95775
11/24/2022 8:00,5.099999905,42,65,0.0,0,65,11.2045,1.646583333,21.92875
11/24/2022 9:00,6.300000191,65,86,0.0,0,86,7.250583333,9.59325,13.66325
11/24/2022 10:00,7.0,78,78,0.0,0,78,15.51,6.403916667,25.2545
11/24/2022 11:00,7.699999809,77,94,0.0,0,94,20.70291667,11.175,42.27625
11/24/2022 12:00,7.900000095,70,126,0.0,0,126,16.76358333,17.41941667,36.83433333
11/24/2022 13:00,8.600000381,73,102,0.0,0,102,24.5675,15.03058333,38.05958333
11/24/2022 14:00,8.899999619,24,160,188.0,58,218,24.28625,17.56866667,27.9975
11/24/2022 15:00,8.600000381,56,70,0.0,0,70,3.707916667,11.71216667,6.076916667
11/24/2022 16:00,8.300000191,19,17,53.0,5,22,0.059428571,3.072833333,0.114666667
11/24/2022 17:00,7.699999809,8,0,0.0,0,0,0.0,0.029777778,0.0
11/24/2022 18:00,7.199999809,0,0,0.0,0,0,0.0,0.0,0.0
11/24/2022 19:00,6.300000191,36,0,0.0,0,0,0.0,0.0,0.0
11/24/2022 20:00,6.400000095,47,0,0.0,0,0,0.0,0.0,0.0
11/24/2022 21:00,6.5,49,0,0.0,0,0,0.0,0.0,0.0
11/24/2022 22:00,6.599999905,51,0,0.0,0,0,0.0,0.0,0.0
11/24/2022 23:00,6.199999809,70,0,0.0,0,0,0.0,0.0,0.0
11/25/2022 0:00,5.800000191,64,0,0.0,0,0,0.0,0.0,0.0
11/25/2022 1:00,5.699999809,56,0,0.0,0,0,0.0,0.0,0.0
11/25/2022 2:00,5.5,51,0,0.0,0,0,0.0,0.0,0.0
11/25/2022 3:00,5.400000095,52,0,0.0,0,0,0.0,0.0,0.0
11/25/2022 4:00,5.300000191,51,0,0.0,0,0,0.0,0.0,0.0
11/25/2022 5:00,5.199999809,54,0,0.0,0,0,0.0,0.0,0.0
11/25/2022 6:00,5.0,52,0,0.0,0,0,0.113666667,0.0,0.039375
11/25/2022 7:00,5.800000191,49,1,0.0,0,1,4.739,0.0285,7.683
11/25/2022 8:00,6.099999905,45,59,0.0,0,59,16.78766667,3.122833333,19.85183333
11/25/2022 9:00,7.199999809,29,135,132.0,38,174,19.38225,11.07475,38.058
11/25/2022 10:00,7.800000191,30,205,113.0,40,245,36.71425,16.50641667,44.87966667
11/25/2022 11:00,9.0,50,205,0.0,0,205,62.42808333,21.74558333,53.60858333
11/25/2022 12:00,9.399999619,30,236,137.0,59,295,56.17391667,35.72591667,78.84883333
11/25/2022 13:00,9.699999809,46,205,0.0,0,205,42.26683333,24.05116667,21.14041667
11/25/2022 14:00,10.0,42,167,0.0,0,167,20.52858333,21.29058333,26.39208333
11/25/2022 15:00,9.600000381,0,39,621.0,120,159,8.947083333,8.648916667,11.03033333
11/25/2022 16:00,7.300000191,0,13,166.0,14,27,0.071571429,4.140666667,0.111
11/25/2022 17:00,5.0,0,0,0.0,0,0,0.0,0.027166667,0.0
11/25/2022 18:00,6.0,0,0,0.0,0,0,0.0,0.0,0.0
11/25/2022 19:00,5.900000095,3,0,0.0,0,0,0.0,0.0,0.0
11/25/2022 20:00,4.0,15,0,0.0,0,0,0.0,0.0,0.0
11/25/2022 21:00,2.5,51,0,0.0,0,0,0.0,0.0,0.0
11/25/2022 22:00,2.200000048,64,0,0.0,0,0,0.0,0.0,0.0
11/25/2022 23:00,1.600000024,55,0,0.0,0,0,0.0,0.0,0.0
11/26/2022 0:00,1.5,57,0,0.0,0,0,0.0,0.0,0.0
11/26/2022 1:00,0.800000012,41,0,0.0,0,0,0.0,0.0,0.0
11/26/2022 2:00,-0.400000006,43,0,0.0,0,0,0.0,0.0,0.0
11/26/2022 3:00,-0.699999988,39,0,0.0,0,0,0.0,0.0,0.0
11/26/2022 4:00,-0.899999976,55,0,0.0,0,0,0.0,0.0,0.0
11/26/2022 5:00,-1.0,34,0,0.0,0,0,0.0,0.0,0.0
11/26/2022 6:00,-1.5,18,0,0.0,0,0,0.232666667,0.0,0.359666667
11/26/2022 7:00,-0.100000001,0,1,7.0,1,2,6.756333333,0.149666667,8.800416667
11/26/2022 8:00,-0.5,2,34,515.0,71,105,29.78933333,4.00325,39.97391667
11/26/2022 9:00,0.5,22,125,237.0,66,191,39.85866667,17.53675,73.482
11/26/2022 10:00,2.099999905,0,52,821.0,299,351,51.91675,23.323,97.667
11/26/2022 11:00,4.099999905,0,63,831.0,347,410,36.07608333,35.56941667,81.34075
11/26/2022 12:00,5.099999905,1,74,801.0,341,415,38.04941667,28.70341667,76.987
11/26/2022 13:00,5.800000191,2,73,760.0,296,369,26.97891667,28.36483333,47.67675
11/26/2022 14:00,6.099999905,37,179,1.0,0,179,14.32691667,21.86875,25.38075
11/26/2022 15:00,6.099999905,47,82,0.0,0,82,3.794,11.58175,5.79025
11/26/2022 16:00,4.900000095,58,12,9.0,1,13,0.010666667,2.837666667,0.037375
11/26/2022 17:00,4.099999905,83,0,0.0,0,0,0.0,0.002375,0.0
11/26/2022 18:00,4.599999905,76,0,0.0,0,0,0.0,0.0,0.0
11/26/2022 19:00,4.199999809,73,0,0.0,0,0,0.0,0.0,0.0
11/26/2022 20:00,4.199999809,61,0,0.0,0,0,0.0,0.0,0.0
11/26/2022 21:00,4.800000191,65,0,0.0,0,0,0.0,0.0,0.0
11/26/2022 22:00,4.400000095,69,0,0.0,0,0,0.0,0.0,0.0
11/26/2022 23:00,4.099999905,65,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 0:00,4.0,75,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 1:00,4.0,78,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 2:00,4.0,75,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 3:00,4.0,85,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 4:00,3.900000095,88,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 5:00,3.900000095,85,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 6:00,4.199999809,85,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 7:00,4.199999809,88,0,0.0,0,0,2.149916667,0.0,4.44625
11/27/2022 8:00,4.300000191,74,24,0.0,0,24,9.9425,2.0095,21.69741667
11/27/2022 9:00,4.599999905,76,57,0.0,0,57,22.96583333,9.857583333,36.5185
11/27/2022 10:00,4.699999809,56,147,0.0,0,147,24.2765,18.45575,49.2125
11/27/2022 11:00,6.099999905,56,175,0.0,0,175,27.66616667,21.71116667,56.55758333
11/27/2022 12:00,6.099999905,58,174,0.0,0,174,11.02033333,23.599,41.07175
11/27/2022 13:00,6.199999809,68,120,0.0,0,120,10.84408333,13.54691667,14.57008333
11/27/2022 14:00,6.199999809,64,99,0.0,0,99,8.994416667,9.43025,9.199583333
11/27/2022 15:00,6.0,54,71,0.0,0,71,1.596666667,7.578833333,0.560416667
11/27/2022 16:00,5.599999905,30,16,0.0,0,16,0.0065,0.343416667,0.0
11/27/2022 17:00,4.800000191,36,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 18:00,4.199999809,45,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 19:00,3.900000095,48,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 20:00,4.5,45,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 21:00,3.700000048,39,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 22:00,2.700000048,45,0,0.0,0,0,0.0,0.0,0.0
11/27/2022 23:00,3.0,44,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 0:00,3.5,40,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 1:00,3.5,46,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 2:00,3.5,44,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 3:00,3.099999905,48,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 4:00,3.200000048,45,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 5:00,2.299999952,45,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 6:00,2.200000048,50,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 7:00,2.900000095,53,0,0.0,0,0,0.399083333,0.0,1.755166667
11/28/2022 8:00,3.0,61,40,0.0,0,40,7.365583333,0.449583333,10.56208333
11/28/2022 9:00,3.799999952,50,111,19.0,5,115,13.51933333,5.737583333,23.72666667
11/28/2022 10:00,5.0,74,90,0.0,0,90,21.30058333,9.423166667,35.42825
11/28/2022 11:00,5.699999809,63,151,0.0,0,151,19.28525,20.41283333,33.35833333
11/28/2022 12:00,5.900000095,68,131,0.0,0,131,15.49983333,17.14958333,24.86425
11/28/2022 13:00,5.800000191,69,115,0.0,0,115,18.11791667,12.86375,18.35075
11/28/2022 14:00,5.900000095,62,106,0.0,0,106,9.507083333,12.74591667,16.35175
11/28/2022 15:00,5.699999809,41,89,5.0,1,90,1.939916667,7.506833333,3.089333333
11/28/2022 16:00,5.599999905,27,16,34.0,3,19,0.0036,1.219,0.011714286
11/28/2022 17:00,5.099999905,60,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 18:00,5.199999809,64,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 19:00,4.5,67,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 20:00,4.0,60,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 21:00,3.5,48,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 22:00,3.200000048,20,0,0.0,0,0,0.0,0.0,0.0
11/28/2022 23:00,2.700000048,11,0,0.0,0,0,0.0,0.0,0.0
11/29/2022 0:00,2.099999905,7,0,0.0,0,0,0.0,0.0,0.0
11/29/2022 1:00,1.399999976,11,0,0.0,0,0,0.0,0.0,0.0
11/29/2022 2:00,1.0,22,0,0.0,0,0,0.0,0.0,0.0
11/29/2022 3:00,0.899999976,37,0,0.0,0,0,0.0,0.0,0.0
11/29/2022 4:00,0.800000012,48,0,0.0,0,0,0.0,0.0,0.0
11/29/2022 5:00,0.800000012,57,0,0.0,0,0,0.0,0.0,0.0
11/29/2022 6:00,0.899999976,45,0,0.0,0,0,0.0225,0.0,0.0
11/29/2022 7:00,1.0,66,0,0.0,0,0,2.702583333,0.0,4.33775
11/29/2022 8:00,1.0,67,34,0.0,0,34,11.10341667,1.834166667,19.12608333
11/29/2022 9:00,2.400000095,44,115,50.0,12,127,16.83075,7.199416667,32.24716667
11/29/2022 10:00,3.799999952,59,138,0.0,0,138,27.37525,12.20283333,47.60266667
11/29/2022 11:00,4.599999905,55,180,0.0,0,180,27.13358333,20.63191667,39.64333333
11/29/2022 12:00,5.5,75,103,0.0,0,103,11.20908333,19.91058333,24.96316667
11/29/2022 13:00,6.5,38,206,58.0,22,227,7.921833333,9.840416667,11.11825
11/29/2022 14:00,6.300000191,51,136,0.0,0,136,4.41525,5.894916667,7.211583333
11/29/2022 15:00,5.900000095,62,56,0.0,0,56,1.299416667,3.4415,2.280416667
11/29/2022 16:00,5.599999905,62,10,0.0,0,10,0.0,1.082833333,0.0
11/29/2022 17:00,5.199999809,71,0,0.0,0,0,0.0,0.0,0.0
11/29/2022 18:00,4.699999809,57,0,0.0,0,0,0.0,0.0,0.0
11/29/2022 19:00,4.300000191,49,0,0.0,0,0,0.0,0.0,0.0
11/29/2022 20:00,3.900000095,81,0,0.0,0,0,0.0,0.0,0.0
11/29/2022 21:00,3.700000048,86,0,0.0,0,0,0.0,0.0,0.0
11/29/2022 22:00,3.5,81,0,0.0,0,0,0.0,0.0,0.0
11/29/2022 23:00,3.700000048,83,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 0:00,3.599999905,83,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 1:00,3.700000048,86,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 2:00,3.799999952,81,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 3:00,4.0,88,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 4:00,4.0,83,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 5:00,4.0,63,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 6:00,4.0,79,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 7:00,4.199999809,86,0,0.0,0,0,1.1735,0.0,2.116916667
11/30/2022 8:00,4.599999905,81,17,0.0,0,17,4.991416667,0.792416667,7.825083333
11/30/2022 9:00,5.099999905,83,36,0.0,0,36,9.540833333,3.866166667,15.89
11/30/2022 10:00,5.5,82,60,0.0,0,60,22.66575,7.917833333,38.40308333
11/30/2022 11:00,6.0,55,173,0.0,0,173,20.26241667,19.03491667,33.91275
11/30/2022 12:00,6.099999905,72,114,0.0,0,114,25.9235,13.77475,36.7025
11/30/2022 13:00,6.199999809,53,168,0.0,0,168,11.84033333,18.27175,17.2135
11/30/2022 14:00,6.199999809,71,75,0.0,0,75,5.69975,7.508416667,11.48233333
11/30/2022 15:00,6.099999905,71,40,0.0,0,40,1.426833333,5.342166667,3.005666667
11/30/2022 16:00,6.099999905,40,14,0.0,0,14,0.0,1.151666667,0.008285714
11/30/2022 17:00,5.900000095,44,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 18:00,5.599999905,50,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 19:00,5.400000095,66,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 20:00,4.900000095,50,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 21:00,4.800000191,55,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 22:00,4.599999905,36,0,0.0,0,0,0.0,0.0,0.0
11/30/2022 23:00,4.5,29,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 0:00,4.699999809,36,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 1:00,4.699999809,36,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 2:00,4.5,26,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 3:00,4.400000095,52,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 4:00,4.300000191,53,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 5:00,4.199999809,50,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 6:00,3.799999952,50,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 7:00,3.799999952,72,0,0.0,0,0,1.68475,0.0,2.016833333
12/1/2022 8:00,4.0,84,14,0.0,0,14,8.891166667,1.104583333,11.73691667
12/1/2022 9:00,4.199999809,58,92,0.0,0,92,13.78,6.395,20.88291667
12/1/2022 10:00,4.599999905,68,102,0.0,0,102,18.95791667,11.67275,32.05566667
12/1/2022 11:00,5.0,72,106,0.0,0,106,16.9175,14.65875,24.5785
12/1/2022 12:00,5.099999905,81,74,0.0,0,74,9.568166667,13.616,17.72216667
12/1/2022 13:00,4.800000191,69,110,0.0,0,110,6.989833333,7.444333333,11.14233333
12/1/2022 14:00,4.5,58,112,0.0,0,112,3.544916667,4.964166667,6.992666667
12/1/2022 15:00,4.199999809,59,58,0.0,0,58,0.606833333,2.949166667,0.70475
12/1/2022 16:00,3.799999952,58,10,0.0,0,10,0.0,0.34525,0.0
12/1/2022 17:00,3.299999952,41,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 18:00,2.900000095,38,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 19:00,2.400000095,41,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 20:00,2.200000048,41,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 21:00,2.299999952,39,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 22:00,2.299999952,26,0,0.0,0,0,0.0,0.0,0.0
12/1/2022 23:00,2.200000048,26,0,0.0,0,0,0.0,0.0,0.0
12/2/2022 0:00,2.0,9,0,0.0,0,0,0.0,0.0,0.0
12/2/2022 1:00,1.799999952,1,0,0.0,0,0,0.0,0.0,0.0
12/2/2022 2:00,1.700000048,12,0,0.0,0,0,0.0,0.0,0.0
12/2/2022 3:00,1.799999952,18,0,0.0,0,0,0.0,0.0,0.0
12/2/2022 4:00,1.5,14,0,0.0,0,0,0.0,0.0,0.0
12/2/2022 5:00,1.399999976,17,0,0.0,0,0,0.0,0.0,0.0
12/2/2022 6:00,1.399999976,29,0,0.0,0,0,0.06175,0.0,0.065333333
12/2/2022 7:00,1.700000048,36,0,0.0,0,0,1.95325,0.0055,3.471083333
12/2/2022 8:00,2.0,54,40,0.0,0,40,6.125,1.2565,14.39333333
12/2/2022 9:00,2.700000048,44,119,0.0,0,119,9.436,6.188916667,19.66441667
12/2/2022 10:00,3.5,50,158,0.0,0,158,18.20083333,8.231833333,52.02508333
12/2/2022 11:00,5.5,53,181,0.0,0,181,22.15916667,18.17175,53.83
12/2/2022 12:00,6.099999905,67,129,0.0,0,129,21.12358333,18.85708333,39.70858333
12/2/2022 13:00,6.900000095,43,155,125.0,46,201,17.31958333,16.36966667,41.63975
12/2/2022 14:00,7.400000095,39,138,87.0,27,165,8.597916667,14.66175,15.82741667
12/2/2022 15:00,7.099999905,54,67,0.0,0,67,1.5235,7.117583333,4.335666667
12/2/2022 16:00,5.800000191,22,13,39.0,3,16,0.0062,1.46575,0.032285714
12/2/2022 17:00,5.099999905,34,0,0.0,0,0,0.0,0.004714286,0.0
12/2/2022 18:00,4.400000095,27,0,0.0,0,0,0.0,0.0,0.0
12/2/2022 19:00,3.799999952,23,0,0.0,0,0,0.0,0.0,0.0
12/2/2022 20:00,3.5,32,0,0.0,0,0,0.0,0.0,0.0
12/2/2022 21:00,3.0,41,0,0.0,0,0,0.0,0.0,0.0
12/2/2022 22:00,2.599999905,34,0,0.0,0,0,0.0,0.0,0.0
12/2/2022 23:00,3.099999905,35,0,0.0,0,0,0.0,0.0,0.0
12/3/2022 0:00,2.599999905,34,0,0.0,0,0,0.0,0.0,0.0
12/3/2022 1:00,2.5,47,0,0.0,0,0,0.0,0.0,0.0
12/3/2022 2:00,2.599999905,50,0,0.0,0,0,0.0,0.0,0.0
12/3/2022 3:00,2.5,42,0,0.0,0,0,0.0,0.0,0.0
12/3/2022 4:00,2.599999905,29,0,0.0,0,0,0.0,0.0,0.0
12/3/2022 5:00,2.099999905,17,0,0.0,0,0,0.0,0.0,0.0
12/3/2022 6:00,2.0,30,0,0.0,0,0,0.0,0.0,0.0
12/3/2022 7:00,2.0,51,0,0.0,0,0,1.422833333,0.0,2.33475
12/3/2022 8:00,2.400000095,39,43,0.0,0,43,4.547,0.921166667,9.559083333
12/3/2022 9:00,3.900000095,57,86,0.0,0,86,10.97958333,3.745583333,17.38575
12/3/2022 10:00,5.400000095,55,137,0.0,0,137,15.83516667,7.723916667,26.96075
12/3/2022 11:00,7.5,48,192,0.0,0,192,18.447,12.88741667,29.36366667
12/3/2022 12:00,8.5,47,201,0.0,0,201,27.1185,13.63783333,58.7425
12/3/2022 13:00,9.300000191,43,192,0.0,0,192,29.1375,26.614,67.70483333
12/3/2022 14:00,9.600000381,39,145,20.0,6,152,21.61791667,25.74,40.75133333
12/3/2022 15:00,8.600000381,22,80,106.0,21,101,5.002916667,15.52966667,8.642166667
12/3/2022 16:00,7.699999809,29,12,11.0,1,13,0.013,3.547916667,0.052375
12/3/2022 17:00,6.800000191,66,0,0.0,0,0,0.0,0.012428571,0.0
12/3/2022 18:00,6.099999905,60,0,0.0,0,0,0.0,0.0,0.0
12/3/2022 19:00,5.800000191,32,0,0.0,0,0,0.0,0.0,0.0
12/3/2022 20:00,5.199999809,37,0,0.0,0,0,0.0,0.0,0.0
12/3/2022 21:00,4.900000095,72,0,0.0,0,0,0.0,0.0,0.0
12/3/2022 22:00,4.699999809,70,0,0.0,0,0,0.0,0.0,0.0
12/3/2022 23:00,4.699999809,67,0,0.0,0,0,0.0,0.0,0.0
12/4/2022 0:00,4.5,85,0,0.0,0,0,0.0,0.0,0.0
12/4/2022 1:00,4.400000095,74,0,0.0,0,0,0.0,0.0,0.0
12/4/2022 2:00,4.199999809,50,0,0.0,0,0,0.0,0.0,0.0
12/4/2022 3:00,4.0,13,0,0.0,0,0,0.0,0.0,0.0
12/4/2022 4:00,4.199999809,0,0,0.0,0,0,0.0,0.0,0.0
12/4/2022 5:00,4.400000095,0,0,0.0,0,0,0.0,0.0,0.0
12/4/2022 6:00,4.099999905,19,0,0.0,0,0,0.010333333,0.0,0.0352
12/4/2022 7:00,4.300000191,3,0,0.0,0,0,4.316583333,0.0,7.225666667
12/4/2022 8:00,4.5,53,33,0.0,0,33,21.38458333,3.552083333,33.25258333
12/4/2022 9:00,5.099999905,36,114,70.0,18,132,37.13233333,14.71025,76.76366667
12/4/2022 10:00,5.800000191,12,133,396.0,134,267,50.15833333,29.78933333,51.84275
12/4/2022 11:00,6.599999905,37,206,56.0,22,227,22.83266667,27.308,43.56041667
12/4/2022 12:00,6.900000095,67,123,0.0,0,123,28.005,18.09208333,46.5825
12/4/2022 13:00,7.5,42,188,3.0,1,189,20.43558333,21.53116667,31.23008333
12/4/2022 14:00,7.699999809,64,89,0.0,0,89,9.000166667,15.29675,15.7645
12/4/2022 15:00,7.5,60,51,0.0,0,51,1.417333333,7.153166667,2.02025
12/4/2022 16:00,7.400000095,36,11,0.0,0,11,0.0,0.9895,0.002285714
12/4/2022 17:00,7.0,78,0,0.0,0,0,0.0,0.0,0.0
12/4/2022 18:00,7.0,69,0,0.0,0,0,0.0,0.0,0.0
12/4/2022 19:00,6.800000191,24,0,0.0,0,0,0.0,0.0,0.0
12/4/2022 20:00,6.5,13,0,0.0,0,0,0.0,0.0,0.0
12/4/2022 21:00,6.199999809,42,0,0.0,0,0,0.0,0.0,0.0
12/4/2022 22:00,6.0,2,0,0.0,0,0,0.0,0.0,0.0
12/4/2022 23:00,5.199999809,0,0,0.0,0,0,0.0,0.0,0.0
12/5/2022 0:00,4.599999905,0,0,0.0,0,0,0.0,0.0,0.0
12/5/2022 1:00,4.0,0,0,0.0,0,0,0.0,0.0,0.0
12/5/2022 2:00,3.900000095,0,0,0.0,0,0,0.0,0.0,0.0
12/5/2022 3:00,4.199999809,0,0,0.0,0,0,0.0,0.0,0.0
12/5/2022 4:00,4.5,24,0,0.0,0,0,0.0,0.0,0.0
12/5/2022 5:00,4.599999905,19,0,0.0,0,0,0.0,0.0,0.0
12/5/2022 6:00,4.800000191,13,0,0.0,0,0,0.009666667,0.0,0.060142857
12/5/2022 7:00,4.599999905,37,0,0.0,0,0,6.199083333,0.0,14.2765
12/5/2022 8:00,5.099999905,50,37,0.0,0,37,11.707,5.108416667,27.53241667
12/5/2022 9:00,6.599999905,16,109,237.0,57,165,24.21733333,9.804333333,46.69191667
12/5/2022 10:00,8.300000191,28,183,103.0,36,219,37.5705,18.81058333,95.09333333
12/5/2022 11:00,10.39999962,31,219,80.0,32,251,55.57166667,26.45775,119.8744167
12/5/2022 12:00,11.69999981,4,112,613.0,247,359,48.90041667,36.094,105.5039167
12/5/2022 13:00,12.80000019,20,158,295.0,111,268,18.99408333,33.52,66.76416667
12/5/2022 14:00,13.19999981,18,119,298.0,83,202,22.37708333,23.86875,48.16433333
12/5/2022 15:00,12.5,7,62,352.0,61,123,5.631,16.61175,10.73791667
12/5/2022 16:00,10.69999981,7,11,45.0,4,15,0.0185,3.657416667,0.0755
12/5/2022 17:00,9.199999809,47,0,0.0,0,0,0.0,0.010875,0.0
12/5/2022 18:00,8.399999619,39,0,0.0,0,0,0.0,0.0,0.0
12/5/2022 19:00,7.599999905,81,0,0.0,0,0,0.0,0.0,0.0
12/5/2022 20:00,7.0,82,0,0.0,0,0,0.0,0.0,0.0
12/5/2022 21:00,6.300000191,0,0,0.0,0,0,0.0,0.0,0.0
12/5/2022 22:00,5.699999809,0,0,0.0,0,0,0.0,0.0,0.0
12/5/2022 23:00,4.900000095,2,0,0.0,0,0,0.0,0.0,0.0
12/6/2022 0:00,4.300000191,0,0,0.0,0,0,0.0,0.0,0.0
12/6/2022 1:00,3.900000095,1,0,0.0,0,0,0.0,0.0,0.0
12/6/2022 2:00,3.599999905,15,0,0.0,0,0,0.0,0.0,0.0
12/6/2022 3:00,3.400000095,11,0,0.0,0,0,0.0,0.0,0.0
12/6/2022 4:00,3.700000048,57,0,0.0,0,0,0.0,0.0,0.0
12/6/2022 5:00,3.599999905,12,0,0.0,0,0,0.0,0.0,0.0
